date,open,high,low,close,volume,count,capital
2004-11-15,111.75,111.9,111.18,111.21,291563000,60260,5458473000
2004-11-16,111.33,112.17,111.21,111.59,349591000,73942,7208525000
2004-11-17,111.81,113.87,111.45,113.84,517239000,107829,11143422000
2004-11-18,114.51,114.84,113.92,114.09,557537000,114560,12507677000
2004-11-19,114.01,114.44,113.57,113.95,410361000,91002,8874563000
2004-11-22,112.84,113.07,111.17,111.26,320523000,77132,6928925000
2004-11-23,111.26,111.5,110.46,111.33,245198000,61596,5271257000
2004-11-24,111.17,112.14,111.05,111.3,259558000,62003,5214836000
2004-11-25,111.1,111.1,109.5,109.66,319706000,74783,6405427000
2004-11-26,109.57,110.54,108.6,108.6,312794000,72272,6389921000
2004-11-29,108.56,108.65,107.12,107.39,317846000,71164,6259335000
2004-11-30,106.69,107.76,106.28,107.36,277219000,64067,5586869000
2004-12-01,106.65,107.78,106.65,107.78,235463000,53060,4316627000
2004-12-02,108.71,108.88,108.05,108.43,275953000,56960,5062702000
2004-12-03,108.52,108.77,108.05,108.73,203627000,49672,4212102000
2004-12-06,108.19,109.25,108.13,109.13,199148000,47192,4066349000
2004-12-07,109.17,109.97,109.16,109.97,313894000,66458,6298647000
2004-12-08,109.53,109.72,109.21,109.47,222118000,51266,4519927000
2004-12-09,109.16,109.77,109.16,109.71,243099000,52781,4847444000
2004-12-10,109.6,109.78,109.33,109.78,247387000,54388,5201801000
2004-12-13,110.58,111.63,109.79,110.39,325565000,74340,7274592000
2004-12-14,110.92,111.16,110.58,111.13,271603000,62000,5649270000
2004-12-15,111.78,113.22,111.17,113.22,483331000,104894,11391979000
2004-12-16,113.25,114.09,112.91,113.6,560229000,111922,11870145000
2004-12-17,113.64,114.01,113.25,113.26,403821000,90261,8419312000
2004-12-20,111.56,112.4,111.24,112.04,303255000,69141,6324508000
2004-12-21,112.36,112.87,112.19,112.87,298430000,67149,6048616000
2004-12-22,113.16,113.69,112.73,112.78,325640000,73551,6268026000
2004-12-23,112.83,113.0,112.08,112.46,280981000,59072,5021463000
2004-12-24,112.37,113.5,112.27,113.43,289428000,64811,5831326000
2004-12-27,113.37,113.37,112.19,112.47,237329000,50154,4570579000
2004-12-28,112.43,112.96,112.34,112.55,204428000,48106,3991958000
2004-12-29,113.12,114.42,113.06,114.35,494884000,93656,10841998000
2004-12-30,114.6,114.81,114.07,114.48,370751000,78438,8169846000
2004-12-31,114.51,115.75,113.71,115.75,481770000,89642,9605148000
2005-01-03,116.05,116.36,115.02,115.27,428236000,83860,9042274000
2005-01-04,114.83,114.86,113.28,113.64,415522000,83668,8838061000
2005-01-05,112.8,113.8,112.77,113.38,292182000,63115,6168036000
2005-01-06,113.34,113.56,112.56,112.96,241328000,57039,4910371000
2005-01-07,113.14,113.35,111.86,111.9,352835000,70333,7031651000
2005-01-10,111.95,112.07,111.23,111.71,253765000,53342,5281427000
2005-01-11,111.71,111.98,111.2,111.93,254101000,56571,5462216000
2005-01-12,111.28,111.48,109.4,109.69,377895000,76782,7401418000
2005-01-13,109.79,109.9,108.19,108.9,335720000,68173,6888190000
2005-01-14,108.38,109.68,108.26,109.5,262940000,56107,5291359000
2005-01-17,110.71,110.77,110.26,110.42,336483000,62922,6888786000
2005-01-18,110.84,110.84,109.96,110.41,253238000,49761,5318152000
2005-01-19,110.63,110.68,109.9,110.18,273799000,57787,5425908000
2005-01-20,109.63,110.93,109.54,110.38,302900000,72713,7983356000
2005-01-21,110.35,110.61,109.95,110.25,222968000,54037,5493620000
2005-01-24,110.18,110.21,108.41,108.8,268863000,64868,6154362000
2005-01-25,108.45,108.83,107.8,108.67,262230000,58836,5418627000
2005-01-26,109.1,109.43,108.86,108.99,294849000,65630,6638309000
2005-01-27,109.36,109.55,108.87,109.08,290883000,69106,7020337000
2005-01-28,109.06,110.46,108.98,110.46,444446000,93609,10943671000
2005-01-31,110.83,112.7,110.6,112.7,597479000,117016,13782362000
2005-02-01,112.6,112.6,111.26,111.35,395542000,88650,10242081000
2005-02-02,111.78,112.57,111.7,111.85,443775000,96223,11198956000
2005-02-03,111.94,112.12,111.39,112.12,392056000,92126,9913640000
2005-02-14,114.3,114.59,113.51,113.76,550014000,100573,13239238000
2005-02-15,113.64,113.99,113.25,113.92,649919000,115951,15565598000
2005-02-16,114.11,116.27,113.58,116.27,709261000,141407,18072930000
2005-02-17,116.25,116.81,115.95,116.25,582076000,127224,15275890000
2005-02-18,116.22,118.61,116.13,118.61,805546000,162428,21852352000
2005-02-21,119.32,119.98,119.2,119.25,744359000,158512,19761333000
2005-02-22,119.54,119.54,118.28,118.36,600781000,136014,16110555000
2005-02-23,117.25,119.83,117.25,119.83,574459000,134636,16686138000
2005-02-24,119.89,120.56,118.86,119.01,649720000,151869,18004772000
2005-02-25,120.18,120.56,119.67,120.1,772207000,159539,21079140000
2005-03-01,119.99,120.16,119.15,119.63,550200000,114113,13528193000
2005-03-02,119.43,120.14,119.02,119.27,485911000,106507,13122883000
2005-03-03,119.33,120.51,118.53,120.4,556972000,126175,15281364000
2005-03-04,120.15,121.31,120.15,120.33,549634000,135988,16013850000
2005-03-07,121.18,121.98,121.17,121.5,512927000,129179,14701174000
2005-03-08,122.19,122.9,121.02,121.24,782570000,173539,20079259000
2005-03-09,121.39,122.83,121.39,122.83,589298000,146286,16210591000
2005-03-10,123.05,123.74,122.41,123.53,782714000,177379,18980426000
2005-03-11,124.35,124.58,123.13,123.66,735000000,175328,18850370000
2005-03-14,123.03,123.79,122.5,122.93,638675000,160786,17309244000
2005-03-15,122.84,123.06,118.32,119.77,705186000,174830,18766551000
2005-03-16,119.13,120.11,118.98,119.19,411260000,108277,11169585000
2005-03-17,118.59,119.52,118.28,119.07,308523000,84311,8477335000
2005-03-18,119.26,120.39,118.98,120.39,327256000,88165,9390488000
2005-03-21,120.56,121.36,120.56,120.67,406726000,101603,11422372000
2005-03-22,120.58,120.58,119.32,119.58,421542000,104424,10795805000
2005-03-23,119.1,120.35,119.02,120.33,407661000,97579,10518807000
2005-03-24,120.43,121.05,120.13,120.2,488364000,119969,13723534000
2005-03-25,120.38,121.35,120.09,121.35,437347000,113775,12815983000
2005-03-28,122.01,122.01,121.24,121.34,423328000,110090,12021014000
2005-03-29,121.03,121.15,118.4,118.79,490514000,125637,13427466000
2005-03-30,118.27,119.5,118.17,118.75,359288000,93092,8758996000
2005-03-31,120.21,120.68,119.92,120.36,433590000,107740,12160900000
2005-04-01,120.6,121.26,119.16,121.22,526625000,123673,13946225000
2005-04-04,121.0,122.08,120.77,121.17,513483000,122820,13769422000
2005-04-06,121.49,121.88,121.07,121.07,428852000,108883,12101347000
2005-04-07,121.51,122.14,120.74,120.74,462537000,112087,12370781000
2005-04-08,121.38,121.58,121.0,121.47,393307000,95097,10247890000
2005-04-11,121.21,121.42,120.28,120.28,331902000,86460,9444562000
2005-04-12,120.37,120.88,119.68,120.24,351234000,81514,8060582000
2005-04-13,120.88,121.14,120.52,120.95,366617000,92560,9834475000
2005-04-14,120.4,121.46,120.28,120.96,402933000,103160,10732805000
2005-04-15,120.38,120.9,119.72,120.11,441691000,110768,11727355000
2005-04-18,118.76,118.84,115.26,116.1,515195000,123797,13130152000
2005-04-19,116.3,116.57,115.75,116.37,405748000,97333,10143759000
2005-04-20,117.05,117.05,112.94,113.07,570482000,131021,13775449000
2005-04-21,112.3,114.16,112.18,114.06,386462000,94583,9394977000
2005-04-22,115.3,115.5,113.86,114.01,381939000,92242,9227398000
2005-04-25,113.87,114.27,113.13,114.17,289235000,69760,6070582000
2005-04-26,114.67,114.96,114.17,114.78,294260000,74071,6981990000
2005-04-27,114.68,114.71,113.38,113.38,289118000,70393,7146195000
2005-04-28,113.47,113.71,113.02,113.71,227421000,64851,6174840000
2005-04-29,113.29,114.19,113.04,113.49,370077000,77571,9857053000
2005-05-03,114.11,114.11,112.33,112.53,547507000,80098,14913717000
2005-05-04,112.5,112.53,110.44,111.04,323163000,82688,8113424000
2005-05-05,111.71,113.82,111.59,113.58,595552000,120358,13618071000
2005-05-06,113.51,114.67,112.79,114.25,547304000,116512,14690463000
2005-05-09,114.44,114.89,114.03,114.63,388217000,89646,10043131000
2005-05-10,114.82,115.22,114.33,114.59,391873000,91979,10648755000
2005-05-11,114.14,114.26,113.82,114.08,334672000,81679,8722461000
2005-05-12,113.88,113.98,112.83,113.46,385378000,87473,10282034000
2005-05-13,113.4,114.2,113.32,113.93,316138000,78673,8005958000
2005-05-16,114.48,114.54,113.12,113.19,287877000,64462,6868868000
2005-05-17,113.73,113.73,112.76,112.92,273992000,64257,7565000000
2005-05-18,113.02,113.11,112.59,112.81,254653000,62259,6696683000
2005-05-19,113.69,114.04,113.59,113.97,358378000,82452,9362330000
2005-05-20,114.29,114.77,113.93,114.09,415813000,88947,10651259000
2005-05-23,114.53,114.53,113.67,113.93,392540000,78531,9064915000
2005-05-24,113.99,114.42,113.78,113.96,407122000,87426,9666790000
2005-05-25,114.35,114.88,113.17,113.52,464004000,92040,9990678000
2005-05-26,113.85,114.18,113.32,114.18,284233000,66768,6602275000
2005-05-27,114.93,115.53,114.76,115.44,451831000,97276,10100169000
2005-05-30,115.76,115.93,115.3,115.75,386306000,81678,8222876000
2005-05-31,115.62,116.09,115.41,115.91,380719000,87994,8372756000
2005-06-01,115.76,117.01,115.74,116.97,444752000,99670,10111517000
2005-06-02,117.51,118.37,117.46,118.24,520364000,116115,12353613000
2005-06-03,118.68,120.09,118.68,120.09,618793000,127621,14237595000
2005-06-06,120.28,120.71,119.96,120.49,487510000,106389,11101536000
2005-06-07,120.64,120.96,119.13,119.55,488607000,103000,9976320000
2005-06-08,119.51,120.29,119.21,120.28,569457000,112356,11860459000
2005-06-09,120.62,121.04,119.76,119.89,612338000,124082,13507471000
2005-06-10,120.49,120.88,119.92,120.88,596897000,108781,12342015000
2005-06-13,120.84,120.84,119.61,120.2,603422000,116457,12575026000
2005-06-14,120.41,120.67,119.39,119.79,541220000,109641,11299359000
2005-06-15,119.77,121.0,119.77,121.0,533297000,107788,11391285000
2005-06-16,121.48,122.07,120.7,122.07,788374000,149821,17494468000
2005-06-17,122.28,122.88,121.67,121.94,904765000,177868,20132089000
2005-06-20,122.32,122.72,121.79,122.72,585840000,118048,12517555000
2005-06-21,122.47,122.69,121.75,122.33,543715000,121746,12401027000
2005-06-22,122.95,124.38,122.85,124.28,826810000,156733,17658846000
2005-06-23,124.21,124.93,124.09,124.28,730774000,146977,17030652000
2005-06-24,123.86,124.54,123.48,124.54,628853000,132775,13597492000
2005-06-27,123.77,124.16,123.43,124.07,460811000,101383,9945864000
2005-06-28,123.98,124.28,123.53,124.05,475614000,102061,10685355000
2005-06-29,124.63,124.76,122.85,123.05,557342000,129625,12960413000
2005-06-30,123.31,123.47,122.81,123.07,445906000,107941,9711018000
2005-07-01,123.03,123.19,121.65,123.15,604508000,124331,13269202000
2005-07-04,123.48,124.4,123.26,124.26,500051000,117455,12367952000
2005-07-05,124.59,125.05,124.56,124.65,540651000,128343,13263495000
2005-07-06,125.33,125.68,125.05,125.21,597839000,142458,14671304000
2005-07-07,125.24,125.49,124.59,124.82,544726000,130587,12945685000
2005-07-08,124.47,125.86,124.47,125.19,590434000,133942,14556806000
2005-07-11,127.11,127.11,126.15,126.74,761007000,152530,17582008000
2005-07-12,127.57,128.08,127.17,127.82,931000000,166715,22758141000
2005-07-13,128.54,129.96,128.46,129.79,861945000,178852,22090142000
2005-07-14,130.47,131.29,129.88,131.29,891657000,195584,24406843000
2005-07-15,131.73,132.14,131.16,131.75,910484000,198985,24808024000
2005-07-19,131.88,132.1,131.1,132.1,748403000,169561,21761771000
2005-07-20,131.49,132.64,131.05,131.05,936240000,204850,25093569000
2005-07-21,132.02,132.69,130.91,131.25,758346000,167874,19759131000
2005-07-22,130.83,131.13,128.76,129.11,667709000,154541,17840396000
2005-07-25,129.23,130.05,129.01,130.05,539775000,117034,13255994000
2005-07-26,130.18,130.43,129.37,129.49,527987000,130250,14959631000
2005-07-27,129.74,129.87,128.3,129.24,686689000,155836,18955135000
2005-07-28,129.81,130.78,129.81,130.64,709621000,163337,21225749000
2005-07-29,131.7,131.9,128.74,129.0,793704000,192897,24229810000
2005-08-01,129.12,129.27,128.41,128.51,434217000,111011,12357832000
2005-08-02,129.05,129.66,127.04,127.52,658445000,150833,18692737000
2005-08-03,128.32,129.54,128.03,129.54,693103000,149922,19175282000
2005-08-04,130.05,130.33,129.3,129.69,592034000,138731,17802021000
2005-08-08,128.69,129.49,128.49,129.21,475153000,120676,15316010000
2005-08-09,129.16,129.61,128.51,128.99,472870000,118703,15465294000
2005-08-10,129.87,130.06,129.01,129.01,597949000,147482,19738454000
2005-08-11,129.61,130.54,128.7,129.79,569610000,144349,19696509000
2005-08-12,130.37,130.39,128.49,128.49,472598000,127560,15242753000
2005-08-15,127.75,127.78,125.43,125.52,446959000,114125,12890304000
2005-08-16,125.97,126.06,124.48,125.63,384257000,98539,10718417000
2005-08-17,125.12,126.83,125.01,126.75,382939000,100175,12271030000
2005-08-18,127.41,127.95,127.05,127.27,421090000,119684,14973675000
2005-08-19,127.25,127.25,126.33,126.63,332025000,94423,10477100000
2005-08-22,127.12,127.29,126.28,126.85,300788000,81011,8550625000
2005-08-23,126.73,126.86,125.61,125.67,429986000,109297,12017000000
2005-08-24,124.99,125.14,122.59,122.9,527509000,126696,13426933000
2005-08-25,122.19,124.14,122.17,122.72,523311000,126145,14981176000
2005-08-26,123.31,123.66,122.57,123.42,440742000,120280,13048624000
2005-08-29,123.14,123.19,120.54,121.03,481275000,117404,12592435000
2005-08-30,121.74,122.01,119.3,119.87,403099000,104026,11081235000
2005-08-31,119.43,119.74,116.97,118.46,410185000,107417,10857258000
2005-09-02,119.39,120.93,119.38,120.93,413417000,104088,10024803000
2005-09-05,121.36,121.36,120.32,120.61,336790000,91434,8361221000
2005-09-06,121.07,121.4,120.78,121.4,344493000,92887,9430588000
2005-09-07,122.24,122.25,121.26,121.38,367667000,101886,9645621000
2005-09-08,121.64,121.9,120.98,121.22,333477000,90909,8550629000
2005-09-09,121.54,121.54,120.24,120.75,306021000,85271,8127424000
2005-09-12,121.47,121.63,120.9,121.54,326921000,90824,9261928000
2005-09-13,121.56,121.88,121.11,121.25,315040000,88127,8537206000
2005-09-14,120.82,120.82,119.78,120.16,326818000,83330,7856637000
2005-09-15,120.03,120.22,118.34,118.52,364766000,90289,8575199000
2005-09-16,118.23,118.23,115.78,116.19,501377000,101558,9699175000
2005-09-19,116.39,116.57,115.37,115.62,274544000,67254,6097558000
2005-09-20,115.16,117.91,114.91,117.91,392912000,99587,9744215000
2005-09-21,117.5,118.1,116.5,116.75,377488000,107730,10489454000
2005-09-22,116.22,117.08,115.4,115.84,395366000,101902,9543943000
2005-09-23,115.56,115.91,113.78,114.61,383392000,91243,9317120000
2005-09-26,115.16,115.3,113.64,114.1,275566000,72450,6891092000
2005-09-27,114.1,114.83,113.62,113.83,316598000,85985,8153137000
2005-09-28,113.79,114.4,113.5,114.05,322096000,92299,9389385000
2005-09-29,114.43,116.05,114.35,116.04,418194000,107056,11404232000
2005-09-30,117.09,118.16,117.09,118.1,518358000,128564,13469632000
2005-10-03,118.53,119.37,118.17,119.18,413345000,112102,11812577000
2005-10-04,119.57,119.68,118.49,118.87,457092000,124085,12814255000
2005-10-05,118.68,120.1,118.66,119.55,489426000,131425,14306744000
2005-10-06,118.61,119.0,118.36,118.73,349566000,101035,10419462000
2005-10-07,118.65,119.04,117.82,118.08,353443000,101857,10779738000
2005-10-11,118.28,118.38,117.08,117.25,307437000,86172,8337280000
2005-10-12,116.83,116.83,113.97,114.05,428016000,105298,10027932000
2005-10-13,113.23,113.69,111.81,112.58,404197000,103877,10422655000
2005-10-14,113.0,113.75,112.6,112.74,347566000,87148,8075137000
2005-10-17,113.24,113.37,109.12,109.17,397727000,104335,10444246000
2005-10-18,109.6,109.89,108.36,109.84,338176000,87869,8061628000
2005-10-19,108.86,108.86,106.73,107.08,365503000,95826,9151211000
2005-10-20,107.83,108.92,106.39,108.22,401906000,105595,9456880000
2005-10-21,107.14,109.01,107.12,108.95,332029000,89492,7854869000
2005-10-24,109.53,109.62,108.73,108.94,277320000,81050,7104194000
2005-10-25,110.03,110.08,108.02,108.02,335876000,91881,8718570000
2005-10-26,108.25,108.26,104.59,104.84,403520000,104246,8946988000
2005-10-27,103.78,104.89,103.07,103.78,346314000,81068,7492961000
2005-10-28,103.01,103.94,102.41,103.57,323327000,80769,7038263000
2005-10-31,104.57,106.71,104.4,106.71,353195000,92241,8209159000
2005-11-01,107.21,107.21,106.0,106.37,361231000,95076,8790480000
2005-11-02,106.71,107.37,106.67,107.25,326165000,87534,8145920000
2005-11-03,107.8,108.11,106.91,106.93,335366000,93821,8679800000
2005-11-04,107.85,108.51,107.44,107.66,366794000,97402,9656175000
2005-11-07,107.72,107.72,106.17,106.45,285215000,76470,6811602000
2005-11-08,106.59,106.68,105.69,105.91,281852000,70283,6367118000
2005-11-09,105.81,108.51,105.81,108.51,427608000,103850,9895500000
2005-11-10,108.94,110.04,108.94,108.99,496126000,115821,11867369000
2005-11-11,110.32,110.92,109.84,110.92,468969000,113856,10910336000
2005-11-14,111.42,112.32,111.33,112.32,458281000,121210,13012255000
2005-11-15,112.5,112.5,110.98,111.29,406063000,110918,10976714000
2005-11-16,111.16,112.34,111.16,111.77,470248000,126657,12027244000
2005-11-17,111.92,112.18,111.22,112.07,448137000,128185,12414803000
2005-11-18,113.35,114.14,113.13,113.54,623062000,172700,18887844000
2005-11-21,114.28,115.07,113.62,113.98,509628000,134173,14199491000
2005-11-22,113.74,113.98,112.63,112.84,362890000,110791,11387651000
2005-11-23,113.5,113.98,112.56,113.4,415674000,120721,13440914000
2005-11-24,113.44,114.43,113.42,113.86,452747000,133335,14998418000
2005-11-25,114.17,114.7,114.12,114.7,530404000,148463,16606856000
2005-11-28,115.68,116.96,115.68,116.96,647023000,170267,18868059000
2005-11-29,117.05,117.26,116.05,116.08,508305000,145361,15434054000
2005-11-30,116.41,117.13,116.37,117.13,549201000,157283,17981364000
2005-12-01,117.19,117.36,116.7,117.03,489819000,143578,14941544000
2005-12-02,118.75,118.75,117.8,117.98,728731000,181206,19836246000
2005-12-05,119.48,120.83,118.75,120.83,697893000,179857,21110418000
2005-12-06,120.62,121.26,120.28,120.59,636967000,170515,20818160000
2005-12-07,121.03,121.21,119.13,120.55,725251000,184299,20375671000
2005-12-08,120.51,121.06,119.58,119.89,620036000,150782,16343939000
2005-12-09,120.47,121.24,120.42,121.21,667862000,171138,19548999000
2005-12-12,122.0,122.0,120.58,121.66,652932000,176179,19318137000
2005-12-13,121.97,123.59,121.96,122.31,690444000,202447,23806999000
2005-12-14,123.28,124.03,122.7,123.03,703436000,189781,21117065000
2005-12-15,123.58,124.8,123.37,124.8,641952000,172945,18554453000
2005-12-16,125.75,127.81,125.75,126.93,993971000,242125,29323167000
2005-12-19,128.03,128.37,127.42,127.68,752939000,195268,22327165000
2005-12-20,127.66,129.22,127.46,128.37,763975000,190992,21101027000
2005-12-21,129.08,129.38,128.75,129.08,721409000,194161,20822287000
2005-12-22,129.65,130.02,128.8,129.38,797634000,207980,23214649000
2005-12-23,130.34,131.24,129.91,130.94,822319000,219924,25516973000
2005-12-26,132.0,132.25,130.94,131.01,807504000,217157,24252936000
2005-12-27,131.4,132.11,129.92,130.57,892345000,228321,26333516000
2005-12-28,129.84,130.94,129.84,130.71,697512000,184501,21794719000
2005-12-29,131.72,132.39,131.59,131.78,880214000,223386,26802983000
2005-12-30,132.57,133.88,132.57,133.34,1106966000,237413,29293245000
2006-01-02,131.34,133.19,131.34,132.71,899517000,220936,27302111000
2006-01-03,133.85,136.92,133.85,136.3,1144347000,285178,38090125000
2006-01-04,138.72,139.07,136.72,137.07,1364333000,329481,43720154000
2006-01-05,139.57,140.46,138.89,140.23,1299980000,309772,41645361000
2006-01-06,142.06,142.23,139.99,140.07,1283195000,301153,40080009000
2006-01-09,142.53,142.53,139.9,140.18,1100865000,269735,35952045000
2006-01-10,140.6,140.79,139.66,140.19,862415000,224813,26818440000
2006-01-11,140.98,141.33,138.78,139.95,996075000,230563,27471897000
2006-01-12,140.83,141.06,135.83,135.83,965671000,234208,26014528000
2006-01-13,135.74,136.25,134.62,135.13,648262000,173033,19335415000
2006-01-16,135.03,136.0,134.81,135.69,554781000,150658,18846479000
2006-01-17,136.59,137.59,136.45,136.61,750145000,190091,24990057000
2006-01-18,135.37,135.76,131.2,132.48,726102000,196189,25185709000
2006-01-19,132.93,133.94,130.43,132.51,656405000,176713,21110878000
2006-01-20,133.87,133.98,131.56,131.56,495548000,133830,15206000000
2006-01-23,129.05,129.52,126.75,126.94,500411000,127720,14347786000
2006-01-24,127.51,129.34,127.51,129.2,429804000,121243,12916922000
2006-01-25,130.03,130.46,129.56,130.46,499397000,131239,14570392000
2006-02-03,132.0,132.25,130.87,131.94,464338000,113915,14504511000
2006-02-06,131.66,133.85,131.16,133.85,434960000,123753,14770731000
2006-02-07,134.62,136.59,134.43,136.25,840781000,194178,24043077000
2006-02-08,136.32,136.44,134.77,134.99,545178000,132506,15298213000
2006-02-09,136.23,136.78,134.68,134.68,584653000,142177,17601889000
2006-02-10,134.93,134.93,132.79,132.82,411265000,115456,12166251000
2006-02-13,132.83,133.73,132.06,132.17,455553000,116109,13553473000
2006-02-14,132.15,134.03,132.14,134.03,472297000,132289,17226312000
2006-02-15,134.27,134.93,133.3,133.33,565426000,157848,19373272000
2006-02-16,134.17,135.57,134.17,135.3,605537000,170555,22651239000
2006-02-17,136.45,136.63,135.21,135.31,610137000,165764,22961474000
2006-02-20,134.81,134.89,133.91,134.51,473035000,137859,16608709000
2006-02-21,134.87,135.18,133.39,133.41,441900000,128066,14114830000
2006-02-22,133.59,133.79,129.42,129.84,580253000,161097,19692139000
2006-02-23,129.38,129.66,127.32,127.72,581483000,155269,19827753000
2006-02-24,127.45,129.49,126.98,129.49,621527000,167068,23687204000
2006-02-27,128.79,131.41,128.54,131.0,536393000,157579,22637361000
2006-03-01,130.76,133.6,130.65,133.51,583527000,167275,24098656000
2006-03-02,134.89,135.27,133.74,134.03,594174000,170817,23211618000
2006-03-03,134.29,134.68,131.38,131.75,538915000,161360,22480845000
2006-03-06,131.69,132.68,131.19,132.5,445693000,128592,17481790000
2006-03-07,132.05,132.52,131.18,131.34,458578000,133506,16591592000
2006-03-08,131.59,132.09,130.24,131.3,457801000,132823,17520470000
2006-03-09,131.7,132.09,131.02,131.11,369332000,119084,13661498000
2006-03-10,131.33,132.64,131.0,132.18,430109000,140721,20161277000
2006-03-13,132.99,133.7,132.76,133.7,472325000,150086,21352185000
2006-03-14,133.83,133.92,132.04,132.14,461060000,146517,19032781000
2006-03-15,133.64,134.13,132.76,134.05,555975000,165989,24750660000
2006-03-16,134.57,135.82,133.83,133.83,650823000,199036,28908382000
2006-03-17,134.04,135.46,133.71,135.42,502488000,161407,22528089000
2006-03-20,136.65,137.27,135.91,136.22,542602000,172531,25750669000
2006-03-21,136.51,136.84,133.72,133.78,562027000,176804,26059842000
2006-03-22,132.59,134.02,132.34,132.77,538570000,167448,22586176000
2006-03-23,133.43,133.61,130.9,131.16,536397000,156290,20419218000
2006-03-24,130.76,131.08,129.15,129.48,407441000,125861,15505890000
2006-03-27,130.07,131.1,129.58,131.1,313694000,99201,12315855000
2006-03-28,131.22,133.17,131.22,133.14,424681000,126778,16207357000
2006-03-29,133.01,134.17,132.84,133.97,416276000,134579,15805828000
2006-03-30,135.47,135.55,134.36,134.52,532927000,160728,18536964000
2006-03-31,135.25,136.48,135.19,136.1,542973000,159020,18961581000
2006-04-03,136.79,137.82,136.56,137.61,596991000,177286,20764660000
2006-04-04,138.37,138.59,137.09,137.41,630728000,183574,22867479000
2006-04-06,138.82,139.25,137.55,139.22,642145000,185804,22777561000
2006-04-07,139.44,139.47,138.55,138.83,587340000,177619,21869171000
2006-04-10,138.7,139.82,138.7,138.93,589236000,175160,21520675000
2006-04-11,139.23,139.37,137.94,138.76,529102000,155385,17953115000
2006-04-12,137.97,139.64,137.93,139.57,664926000,182264,21178688000
2006-04-13,140.49,141.65,140.49,140.91,967971000,260112,31414935000
2006-04-14,142.0,143.62,141.92,143.23,1050683000,267408,30130216000
2006-04-17,144.96,145.24,143.48,143.48,890685000,239456,27608310000
2006-04-18,144.25,144.42,142.61,144.18,845601000,230572,26740611000
2006-04-19,147.06,147.39,145.86,145.86,1191944000,288395,36314651000
2006-04-20,147.23,147.69,145.99,147.18,1001449000,271108,34781238000
2006-04-21,148.23,148.73,146.35,146.38,992886000,265027,32293224000
2006-04-24,146.62,147.81,146.33,146.46,674526000,190837,22871819000
2006-04-25,147.11,147.55,144.32,144.53,748913000,216177,25341033000
2006-04-26,145.18,146.49,145.02,146.49,680392000,190422,21658218000
2006-04-27,147.6,147.81,144.22,144.33,881894000,237225,28399819000
2006-04-28,145.38,145.96,144.35,145.96,813417000,209221,25010062000
2006-05-02,146.41,146.61,143.67,144.1,824599000,221161,27079628000
2006-05-03,145.88,146.69,145.25,146.51,894494000,231987,29977954000
2006-05-04,147.41,148.08,146.14,146.92,951182000,238572,30498142000
2006-05-05,147.91,148.21,146.17,146.35,1015852000,240693,29046723000
2006-05-08,148.06,148.39,147.31,147.7,928128000,207241,25630143000
2006-05-09,147.77,148.33,146.23,146.65,847676000,203049,24253080000
2006-05-10,147.26,147.71,144.28,145.57,865440000,213793,25685158000
2006-05-11,145.48,148.22,145.38,148.07,754384000,195449,23728120000
2006-05-12,146.92,149.06,146.88,148.08,736272000,197312,23114828000
2006-05-15,147.95,149.36,147.95,148.35,684726000,181151,20883442000
2006-05-16,149.01,149.59,147.15,147.23,674109000,187320,20967003000
2006-05-17,148.54,148.84,146.78,147.52,669089000,180148,20229751000
2006-05-18,145.37,147.33,145.2,146.84,715459000,185823,21495976000
2006-05-19,147.43,148.77,147.22,148.21,803043000,204880,22544289000
2006-05-22,149.61,149.97,146.52,146.52,861501000,218168,23519229000
2006-05-23,145.73,146.22,143.1,143.19,643872000,177968,18692428000
2006-05-24,144.71,145.19,140.72,142.35,745133000,195879,22125290000
2006-05-25,142.81,143.05,141.11,141.53,491454000,131760,13225836000
2006-05-26,143.62,143.83,140.69,140.69,574727000,155981,17863183000
2006-05-29,141.5,141.57,139.7,141.2,437980000,119542,13022401000
2006-05-30,141.91,142.55,140.88,142.4,570897000,147743,17179585000
2006-06-01,142.72,144.31,142.72,142.99,524814000,141263,15935280000
2006-06-02,144.94,145.16,142.95,143.18,554964000,144013,16657892000
2006-06-05,143.44,143.44,136.46,136.6,562683000,154601,16675304000
2006-06-06,134.92,136.65,133.31,136.54,585600000,152528,16389076000
2006-06-07,135.8,136.27,133.34,133.69,466627000,122342,12512794000
2006-06-08,132.35,132.35,126.29,126.49,641519000,151387,16256510000
2006-06-09,126.56,128.03,123.36,128.03,592519000,152989,16000768000
2006-06-12,127.06,128.24,126.14,128.06,355673000,101080,9970223000
2006-06-13,125.83,127.78,125.8,126.58,343515000,98567,9322242000
2006-06-14,126.63,128.7,126.63,128.7,529697000,116372,11688903000
2006-06-15,130.21,130.5,126.66,126.99,460920000,111165,11417174000
2006-06-16,129.93,130.35,128.39,128.92,538241000,122812,13682795000
2006-06-19,129.35,129.48,127.43,127.59,350796000,85621,8427972000
2006-06-20,127.0,127.23,122.62,123.16,431719000,110811,11604136000
2006-06-21,122.44,122.55,118.6,118.97,425384000,110273,11853698000
2006-06-22,120.48,122.87,120.48,122.87,425591000,111521,12411976000
2006-06-23,121.87,123.05,120.39,123.05,360185000,100407,10766890000
2006-06-26,123.42,125.81,123.39,125.51,556697000,123714,14212935000
2006-06-27,125.91,128.71,125.9,127.4,632502000,148475,17800108000
